source,target,rho,p_value,n,q_value,fdr_significant
E03,E13,0.05313197451029258,0.6291376166973304,85,0.7463629903178786,False
T15,S04,-0.05201055083819297,0.6343663474868335,86,0.7520619122918254,False
E04,E08,0.05157688269486806,0.6392219473653326,85,0.7573111424609362,False
E06,S11,0.050853490492661996,0.6419342871191611,86,0.7595269047432894,False
T05,V12,0.05147034508492117,0.6419504234440457,84,0.7595269047432894,False
T01,S07,0.0503191740147321,0.645441496456777,86,0.7626790066192072,False
T01,S11,0.049953953168014424,0.645884277795181,87,0.7626790066192072,False
T07,E05,0.05055152552097522,0.6459072491085828,85,0.7626790066192072,False
E02,V09,-0.05043571666616772,0.6466641006164391,85,0.7630173930364849,False
T13,S15,0.0506833226134079,0.6470570006855956,84,0.7630173930364849,False
T06,S05,0.049711672049857485,0.6474870758987572,87,0.7630173930364849,False
T01,V03,-0.04927189754894867,0.6523381838449424,86,0.7675350220521923,False
E13,V12,0.05037226215344796,0.6531264749495257,82,0.7675350220521923,False
T01,E09,-0.049138513896218136,0.6532186776148263,86,0.7675350220521923,False
E05,V06,-0.050326606530524176,0.6534206663944525,82,0.7675350220521923,False
E08,S12,-0.049695613663997315,0.6534888577585614,84,0.7675350220521923,False
T05,V07,0.048774799535422644,0.6575579568189547,85,0.7718021111203912,False
T08,S14,-0.048901319102810856,0.6586796435035205,84,0.7726063412864356,False
T01,E07,-0.047622760458920055,0.661372155565473,87,0.7752508048681372,False
T09,S15,0.047907437874247,0.6632756298790106,85,0.7769674817245855,False
E09,V03,0.047495529836823126,0.6659977236609343,85,0.7796401923808556,False
T02,V04,0.046844696150327575,0.668434014567124,86,0.7819750203462059,False
T01,V08,0.046979137517254174,0.6694164103036849,85,0.7824769759475754,False
T15,E01,-0.046647678398916516,0.6697472421246196,86,0.7824769759475754,False
E01,S14,0.0471292535338269,0.6703182956862064,84,0.7826275615861381,False
E06,V14,0.04667203723902599,0.6733340094684234,84,0.7852249895090712,False
T04,E02,-0.04577389470876315,0.6737580277710669,87,0.7852249895090712,False
S08,V13,0.04659027020482911,0.6738738751775588,84,0.7852249895090712,False
T07,E09,-0.04591338024197539,0.6746504404310667,86,0.7856126839230185,False
T08,T15,0.04498039935384657,0.6755396067793785,89,0.7861309033527284,False
T10,E01,-0.04499250747411716,0.6790191480095651,87,0.789660901430309,False
E04,S15,0.045172099948358614,0.6796140578549894,86,0.7898338032851815,False
T08,E09,-0.04530165736256537,0.6805680661368676,85,0.7904235413794328,False
E04,S05,-0.04459494884234287,0.6817018577023758,87,0.791221172546364,False
T05,S02,-0.04425479211700314,0.6840003651442257,87,0.7933687066220704,False
T12,E08,-0.044893706240015055,0.6851122660545993,84,0.7936507524148511,False
E03,V06,-0.0448894856932516,0.6851403105592613,84,0.7936507524148511,False
E04,V03,0.043976202146465145,0.6876505438839869,86,0.7938402947805051,False
S08,V04,-0.044236687913432556,0.687683776832397,85,0.7938402947805051,False
T02,E02,-0.043674120358672464,0.6879307237564016,87,0.7938402947805051,False
T08,S06,-0.04388655942160855,0.6882543588953797,86,0.7938402947805051,False
T09,E01,-0.043881687313356225,0.6882871820132688,86,0.7938402947805051,False
T12,E05,-0.04439675604186379,0.6884172974675392,84,0.7938402947805051,False
T01,V14,-0.04412323826205357,0.6884434194847883,85,0.7938402947805051,False
T15,E02,-0.04362135942528317,0.690041833329567,86,0.7951653938758683,False
T04,T07,0.042302562925225724,0.6905265919390908,91,0.7952062900014253,False
T11,E10,-0.04364839831105631,0.6916262218561522,85,0.7959547546719046,False
T04,V11,0.04353958890578644,0.6941317144616569,84,0.7981781501814772,False
T14,S01,0.043226287644143845,0.6944600854686298,85,0.7981781501814772,False
T02,T12,-0.04183865673607666,0.695398432605613,90,0.7987379790473297,False
S04,V01,0.042934872672431165,0.6964189685644828,85,0.7993914230603986,False
E02,E08,0.042740491220335984,0.6977267021821474,85,0.8003734691266371,False
E01,S01,-0.041983066950745385,0.7011214326385792,86,0.8032409098800277,False
E01,V09,0.04223464168578252,0.7011340145562953,85,0.8032409098800277,False
E04,V02,0.0420936275690719,0.7020849168972426,85,0.803646955601783,False
E01,V01,0.0420474331585568,0.7023965199525188,85,0.803646955601783,False
T02,E10,0.041396651120162685,0.703425305884629,87,0.8036701143323213,False
E13,V14,0.04240984545371277,0.7034378577514263,83,0.8036701143323213,False
T08,V13,0.04207354906148321,0.70394478149604,84,0.8036701143323213,False
E04,V04,-0.041524653583960854,0.7042329645928984,86,0.8036701143323213,False
E14,S08,0.041355039718019786,0.7053854741858279,86,0.8044666812557444,False
E09,S06,0.041178711467155515,0.70658431152227,86,0.8045627360944814,False
T14,S03,0.04114937849533361,0.7067838127869577,86,0.8045627360944814,False
T10,E06,-0.041142093327860334,0.7068333641959991,86,0.8045627360944814,False
T06,E09,-0.04087726822209767,0.7086354476522722,86,0.8060955927664021,False
T02,V06,0.04119168420884001,0.7098711386296528,84,0.8069826046078904,False
T01,E13,0.040685632853135006,0.711604371721995,85,0.8076472459801176,False
T05,V09,0.04067554509787234,0.7116727366486764,85,0.8076472459801176,False
E13,V15,0.041154591133276554,0.7118246913723071,83,0.8076472459801176,False
E13,S13,0.0401892978007155,0.7149707343975396,85,0.8103585235415335,False
E09,V04,-0.04016584289223562,0.7151299512835453,85,0.8103585235415335,False
E02,V12,-0.03974740589352003,0.7196142273580045,84,0.8149182229198132,False
T04,V09,-0.03913098583194951,0.7221668049978138,85,0.8172859621778328,False
E06,S05,-0.03843167087583357,0.7253518455298795,86,0.8203659850401832,False
T10,E08,-0.037959850595063425,0.7301582281520826,85,0.8251975007851773,False
T02,S11,-0.03745074786605778,0.7305562054973858,87,0.8251975007851773,False
E08,V05,0.038004746623384884,0.7314298568199501,84,0.8256574276602753,False
E01,S08,-0.037373663438290315,0.7326242098287129,86,0.8263742190977427,False
T14,S15,-0.03749741333156854,0.7333217350038352,85,0.8263742190977427,False
T14,V15,0.037705460796882175,0.7334654792104823,84,0.8263742190977427,False
T15,S01,-0.037307790621507644,0.7346202231456496,85,0.8271487245342237,False
T07,V09,0.03706489903054048,0.7362845713797841,85,0.8284956715462287,False
E02,E14,0.0362098092938486,0.7391593238060333,87,0.8312020350296564,False
T03,S03,-0.03586543419909175,0.7445212656549157,85,0.8365311052656238,False
T08,S01,0.035818592630747735,0.7448435151969622,85,0.8365311052656238,False
E06,V03,0.03565233345943842,0.7459876594275678,85,0.8366408606418091,False
E03,E09,0.03533344064117402,0.7467142272556712,86,0.8366408606418091,False
T02,E09,0.035308959890965996,0.7468838106857666,86,0.8366408606418091,False
E02,V06,-0.03567517960587868,0.7473225841742877,84,0.8366408606418091,False
T08,V07,0.03562687899755622,0.747653244467101,84,0.8366408606418091,False
T03,E05,0.03580590288148067,0.7479351498608535,83,0.8366408606418091,False
T05,E13,-0.035323821856720894,0.7482499900542281,85,0.8366408606418091,False
T04,S05,-0.03481384537454341,0.7488756152794998,87,0.8368117670736833,False
E01,V06,0.034785125306076393,0.7534230613299121,84,0.8413620306334033,False
T01,S01,-0.03407674449913763,0.7554350210802804,86,0.8430769150769838,False
T03,E03,-0.03417995580398337,0.7561438530326923,85,0.8433362444031917,False
S05,S10,0.033868548480097474,0.7597211523208144,84,0.84626730614344,False
T05,S01,0.033449066089602485,0.7598023361854939,86,0.84626730614344,False
T01,T15,-0.032467397147349523,0.7612899209512083,90,0.84626730614344,False
T05,S08,-0.03322805594872976,0.7613418996215926,86,0.84626730614344,False
T14,V04,0.03324230671083543,0.7626333353644628,85,0.84626730614344,False
T03,T04,0.03245502348083715,0.7627044367409452,89,0.84626730614344,False
T01,E01,0.032828767877829096,0.76275966279144,87,0.84626730614344,False
T01,V06,-0.033423519590019705,0.7627847655448752,84,0.84626730614344,False
E14,V13,-0.03310101932420215,0.7636126214756723,85,0.84626730614344,False
T01,E05,0.03301582569798662,0.7642032921161942,85,0.84626730614344,False
T02,E06,0.032807718768655965,0.7642725386473372,86,0.84626730614344,False
E05,S03,0.03297170033685633,0.7645092782617857,85,0.84626730614344,False
E04,E13,-0.03231806881995959,0.7690460729190024,85,0.85038976021551,False
T09,S03,0.03210285593291857,0.7691943537316562,86,0.85038976021551,False
T08,E07,-0.03196658592715537,0.770146941607803,86,0.8507757019747801,False
E02,E13,-0.032091329255125145,0.7706216750910116,85,0.8507757019747801,False
T04,E13,0.032039000347838464,0.7709854383997442,85,0.8507757019747801,False
T02,S04,0.03154692495874243,0.7717654564155448,87,0.8508863796086558,False
T06,T14,0.030962348073062165,0.7720471896336164,90,0.8508863796086558,False
T15,E03,-0.03146619286082578,0.7736478235530571,86,0.8521198803291294,False
T03,S01,0.031708469544192944,0.7746250606571324,84,0.852665645126321,False
E05,V03,0.03154512523879409,0.7757554863544073,84,0.8533792485067128,False
T14,E09,0.031238188110409206,0.7765583931052201,85,0.8537318980100868,False
T08,V06,-0.031529523092685606,0.7772062141256564,83,0.8539137175682259,False
T02,T03,0.030232231688836084,0.7785242568366127,89,0.8548312249384643,False
T08,V04,0.030683905678161025,0.7804223576111651,85,0.8552988960469375,False
E02,V15,0.0306088914457961,0.7809457017591184,85,0.8552988960469375,False
T13,E15,0.030591866012246994,0.7810644949401877,85,0.8552988960469375,False
T13,E02,0.03058236320309481,0.7811308019782273,85,0.8552988960469375,False
E01,S10,-0.030735365763533223,0.7813662796089819,84,0.8552988960469375,False
T09,T15,-0.02933341620980742,0.784947313383903,89,0.858687728485481,False
T04,E11,0.029460018132160374,0.7864916836797806,87,0.8596562641670229,False
T04,E05,0.029770122724818826,0.7868040383901566,85,0.8596562641670229,False
T08,S04,0.02886739282814593,0.7919010323180682,86,0.864691441827872,False
T14,E12,-0.02876826111212472,0.7925995964767352,86,0.8649206447372512,False
T02,V13,-0.028825540098028343,0.7934156234727178,85,0.8652776670035185,False
T02,V15,-0.02846742326129803,0.7959260980087045,85,0.8671697311882193,False
E05,S15,-0.02861215092994647,0.7961304029270375,84,0.8671697311882193,False
E13,S12,0.028375968195868635,0.797777279102943,84,0.8684291414589232,False
T09,T14,0.027378727876579478,0.798965012348013,89,0.8687631363165509,False
T15,S08,0.02801996985286159,0.7990657547589518,85,0.8687631363165509,False
T01,V07,-0.027704153028576685,0.801283678753268,85,0.8703397192963176,False
T05,V03,0.02750732428304119,0.8014992895214677,86,0.8703397192963176,False
T04,V10,0.027380322003892354,0.8035595188902017,85,0.8720419058465095,False
E06,V01,0.027446411823830466,0.8042674931263233,84,0.8721035799920465,False
E09,V01,-0.027397109475496912,0.804612099162101,84,0.8721035799920465,False
T08,V12,-0.027497248679147074,0.8050944913598892,83,0.8721035799920465,False
E13,S03,-0.02696621675703795,0.8064721755623656,85,0.8730616212510013,False
T14,V03,0.026678209455240177,0.8084994653473626,85,0.8747213041961075,False
T06,T10,0.02553591985546965,0.810121832208318,91,0.8759411380627506,False
E02,S01,0.026092330428732657,0.8115164695481396,86,0.8769134011600777,False
E08,V11,0.02621716762582788,0.8140008294971521,83,0.8788457532073927,False
T01,V02,0.02585545582805628,0.8142977600339684,85,0.8788457532073927,False
T09,V13,0.025890345055712645,0.8151615244598763,84,0.8792418636770146,False
T02,E13,-0.025656582798508385,0.81570081593782,85,0.879287724853801,False
T02,V07,0.025380331437333894,0.8176507406835439,85,0.8808532020753942,False
T09,V06,-0.02543151777725381,0.819478882120761,83,0.8822856577577537,False
T01,T14,-0.024168508902801974,0.8211153997969174,90,0.8835101870155282,False
T15,S02,0.024028759776295306,0.8261791797822805,86,0.8884186805678229,False
E01,V02,0.024017962598503736,0.8272830356366645,85,0.8889803503863986,False
E05,V04,0.024050675160639554,0.8280863011626282,84,0.8889803503863986,False
T09,S04,-0.0237438733920098,0.8282082473373849,86,0.8889803503863986,False
T12,V11,0.024067046173323343,0.8290132797569835,83,0.8893051546484004,False
T04,V07,-0.02355709686979047,0.8305473328114649,85,0.889956909299753,False
T10,V14,0.02354593205817294,0.8306264486797695,85,0.889956909299753,False
T15,S03,0.023216743380230814,0.8319656254579095,86,0.8908524846101028,False
T01,S03,-0.02272990012017404,0.8344709436514532,87,0.8929949034238648,False
T04,V14,0.022846401260878963,0.8355867800837846,85,0.893362732817829,False
T08,V01,0.02295244201151079,0.835824116127867,84,0.893362732817829,False
T05,E01,0.02245288793511225,0.8364601054063561,87,0.8934881469980692,False
T13,V01,-0.022933773666014956,0.8369510439111858,83,0.8934881469980692,False
E01,V11,0.021642525742191845,0.8450737616367151,84,0.9016157673881771,False
E12,V13,0.021013518285066254,0.8486136496656567,85,0.9038589631496167,False
T07,S05,-0.020755579803403566,0.8486700746301853,87,0.9038589631496167,False
T06,T09,0.02039154737521142,0.8487082467540468,90,0.9038589631496167,False
T04,V12,0.020639418892949995,0.8521712199487929,84,0.9070012383098998,False
E01,V15,-0.020236816723704174,0.8541463923019319,85,0.9085571600807809,False
T14,S02,0.019639939909613824,0.857556552313951,86,0.9116366952526685,False
E05,S14,0.019487719008419203,0.8620413952779858,82,0.9158543035066237,False
T07,V03,0.018851837084290463,0.8632159799996794,86,0.916008678350771,False
E03,V12,0.019020428925718424,0.8636509335493533,84,0.916008678350771,False
T01,V10,-0.018803844286268103,0.8643723153510467,85,0.916008678350771,False
E01,V10,0.018760499566898323,0.8646819868784802,85,0.916008678350771,False
E04,S01,-0.018635004431523713,0.8647742946464059,86,0.916008678350771,False
E01,E08,0.018515017677164274,0.86643618862087,85,0.9172201279060644,False
T06,V01,0.018178845479586113,0.868839505584054,85,0.9192145396794833,False
S08,V06,-0.01781207988385936,0.873017034990066,83,0.9230825280360914,False
E13,S05,-0.017502647560106787,0.8736772719425521,85,0.9232291172169057,False
E04,S07,0.017043517928231777,0.8762272876355612,86,0.9253713001879137,False
T09,E02,0.016941598876645304,0.8769616329987584,86,0.9255945679235554,False
T08,S03,0.0167164137415223,0.8785845008888769,86,0.9261070788279131,False
T03,E09,-0.01691872980496519,0.8785952792493619,84,0.9261070788279131,False
S08,S13,0.01660807508994085,0.8793654566036461,86,0.9261070788279131,False
E06,S15,0.016648725453907328,0.8797931515117111,85,0.9261070788279131,False
T15,V07,0.016712603641811,0.880063337055678,84,0.9261070788279131,False
T02,T14,0.015938366856631053,0.8814743582294958,90,0.9270407689044609,False
T03,T08,-0.016039115942857465,0.8820914608410159,88,0.9271388869884787,False
T08,V14,0.016220230774051145,0.8835717107675288,84,0.9277264983018827,False
T10,V05,0.016007216310708228,0.8836988000773865,86,0.9277264983018827,False
T09,E03,-0.01574910228242955,0.8855613543769416,86,0.9291307630392334,False
E04,S08,0.015487126914414341,0.8874524072245189,86,0.9298933634330874,False
E08,E09,-0.015542326593326161,0.8884057329137375,84,0.9298933634330874,False
T06,T08,0.014947582384489634,0.888793685400095,90,0.9298933634330874,False
T06,S11,0.015162651535320038,0.8891418014847344,87,0.9298933634330874,False
E06,E11,-0.015202247317761044,0.8895095068163377,86,0.9298933634330874,False
T05,V05,-0.01513089081513388,0.8900248831011299,86,0.9298933634330874,False
E01,V04,0.015125331997221216,0.8900650338897752,86,0.9298933634330874,False
T04,S04,0.014976943744438871,0.8904911022706684,87,0.9298933634330874,False
T01,E11,-0.014818008640866276,0.8916461278047768,87,0.9303065014829698,False
E02,S05,0.014777860921092952,0.8919379282579659,87,0.9303065014829698,False
T05,S04,-0.013459407480523934,0.9015284318847057,87,0.939755785886884,False
T01,S02,-0.01322452844428544,0.9032384780168493,87,0.9405497347543558,False
T01,T10,-0.012906900654830408,0.9033528525889293,91,0.9405497347543558,False
T01,T03,-0.012956404026657117,0.9040810659194735,89,0.9407545483112686,False
T10,V11,0.013219647137342614,0.904998219210356,84,0.9411556098721093,False
T07,T15,0.012283270222809827,0.908520621444553,90,0.94404375210713,False
E10,S08,0.012529624808513431,0.9088421206726268,86,0.94404375210713,False
T08,E03,-0.01224092808933803,0.9109338107912335,86,0.9456614927275562,False
T09,V04,0.012022763361432464,0.9130382095988328,85,0.9472905222684256,False
T09,V12,-0.012069277683345793,0.9137635014604137,83,0.9474876377181795,False
E02,V10,-0.011621711838417302,0.9159283069152433,85,0.9489854297895821,False
E01,S05,-0.01143511626538458,0.9162802822092632,87,0.9489854297895821,False
E08,S13,-0.01147559676098492,0.9169815291245511,85,0.9491563196201493,False
E04,S10,-0.011192729035104447,0.919511474746497,84,0.950361750651249,False
T04,S07,-0.011028423058764326,0.9197252117645157,86,0.950361750651249,False
T12,V14,0.011158489178169312,0.9197568807150223,84,0.950361750651249,False
E04,S12,0.010688067066853782,0.9221947794630212,86,0.9517283245902748,False
E02,E06,-0.010673143029023374,0.9223030828861103,86,0.9517283245902748,False
T01,V04,0.010619477356993295,0.9226925451959952,86,0.9517283245902748,False
T11,E02,-0.010423711060188532,0.9245678117602812,85,0.9531071792753045,False
T06,S02,-0.010178875592704082,0.9254496130603153,87,0.9534608935487532,False
E05,S04,0.00987486150037135,0.9285288771512039,85,0.9560768543092676,False
T08,S02,-0.009449666303982042,0.9311864593491694,86,0.9582558331674592,False
E03,E08,-0.00930221869296486,0.9326635119391694,85,0.9592181383685822,False
T04,E08,0.008776070663041953,0.9364640176273538,85,0.9625675442511128,False
T15,V05,0.008317450694675342,0.9397779131294819,85,0.9654131783164149,False
T08,S11,-0.007905324861986418,0.9424114547327622,86,0.9672177136549309,False
E01,V13,-0.007871113569742877,0.9430040391347813,85,0.9672177136549309,False
T09,E12,0.007758316354836559,0.9434806017173757,86,0.9672177136549309,False
T06,E05,-0.007772031059040731,0.9437203341706586,85,0.9672177136549309,False
E13,V03,0.007736785042287412,0.9443151601961042,84,0.967267264784204,False
E13,V11,0.007585395895602614,0.9460760853036874,82,0.9681351562621531,False
E06,S02,0.007300259333192775,0.9468125401570205,86,0.9681351562621531,False
T13,E03,0.007328910308430494,0.9469243161023875,85,0.9681351562621531,False
T09,V09,-0.007314462069611542,0.9473503336983328,84,0.9681351562621531,False
E08,S04,-0.006707058223611505,0.9514220239339527,85,0.9717351311962471,False
T01,V01,-0.006495128196900677,0.9529552175649267,85,0.9727397549538179,False
T05,T13,-0.006185136773061564,0.9541260930935925,89,0.9733735935306391,False
T13,E01,0.005945896094525045,0.956929382467074,85,0.9756710869623969,False
T01,S10,0.005877920925057657,0.9576799023353352,84,0.9758741664556956,False
E09,E14,-0.0054207881235159355,0.9604928918672287,86,0.9771193606243779,False
T07,T13,0.005321194254705572,0.9605282234377034,89,0.9771193606243779,False
T15,S12,-0.005444543908644391,0.9605580155290494,85,0.9771193606243779,False
T06,S01,0.005146094866012517,0.9624933894026436,86,0.978525731902745,False
E05,S01,-0.005117312298268007,0.9631520563772193,84,0.9786332604980932,False
T01,T11,-0.004793952000357206,0.964436536935719,89,0.9793761734803342,False
T01,V11,0.004853178742996343,0.9650527612482002,84,0.97944001571635,False
T04,S11,0.004522686323002848,0.9668376108362456,87,0.9806891525387706,False
T02,V05,0.004457451761477489,0.967509534990322,86,0.980808635127646,False
T07,E10,-0.004201328180705573,0.9691927601025974,87,0.9819525960970792,False
T08,V03,-0.0038816736609804444,0.9718744054929503,85,0.9841062343950355,False
T14,S07,-0.0036304645383904415,0.973693931176893,85,0.9853849389268728,False
T14,E02,0.003495270327533552,0.9745202328466208,86,0.9856576069362964,False
T01,T04,-0.0031221036007848726,0.9765684459756759,91,0.9871651338531962,False
S08,V01,-0.0029786122028321277,0.9785471229505548,84,0.9875287197135533,False
E06,V04,0.002956690359159869,0.9785747638883141,85,0.9875287197135533,False
T14,E08,0.0029710040298855634,0.978601906428007,84,0.9875287197135533,False
T02,S05,-0.00280833825182149,0.9794044092793907,87,0.9877753871364795,False
T10,E13,0.0027589587227086574,0.9800072930600022,85,0.98782056305023,False
T10,V01,0.0026102702316848922,0.9810845556501238,85,0.9882399301605621,False
E08,S05,0.002547409449794045,0.98153999843066,85,0.9882399301605621,False
T05,E02,0.0023207110911264506,0.9829799457529423,87,0.9891270630942057,False
T14,E11,0.002046647616345205,0.9850787432048937,86,0.990675781518558,False
T15,E06,0.0016445719101376819,0.9880818722964799,85,0.9931316944717601,False
T03,T05,0.0014388453477071233,0.9893229046217162,89,0.993814722576866,False
T14,E15,-0.0013051353227913698,0.990484477825624,86,0.9944172012202805,False
T04,S06,0.001088245138405942,0.9920183654712451,87,0.9953925775986983,False
T09,E10,-0.0009881805966736146,0.9927952698660825,86,0.9956077210555048,False
T04,T13,0.0007233567265144539,0.9946321416402821,89,0.996884989073216,False
E03,S02,0.000535525393876493,0.9960721891682954,87,0.9975964745249971,False
T01,T06,-0.0004703851297429703,0.9964692468701666,91,0.9975964745249971,False
T07,E13,-0.0003038889712421892,0.997797654654291,85,0.9980730256266119,False
E05,V11,-0.0002708622197324641,0.9980730256266119,82,0.9980730256266119,False
