source,target,weight,distance
64,86,0.2065066680043149,0.7934933319956852
18,61,0.20647212236678686,0.7935278776332131
35,41,0.2062655547944647,0.7937344452055353
43,89,0.2062577904661947,0.7937422095338054
64,114,0.20559174001608227,0.7944082599839177
11,115,0.20540149197149268,0.7945985080285073
52,62,0.20537353346401083,0.7946264665359892
14,103,0.20515595754634142,0.7948440424536586
92,121,0.20412462605004553,0.7958753739499544
37,82,0.20394191423159896,0.796058085768401
58,116,0.20370952301421244,0.7962904769857876
12,121,0.20323646726056432,0.7967635327394357
16,46,0.20276017985764513,0.7972398201423548
53,95,0.2027406735835126,0.7972593264164873
17,62,0.2027026904179708,0.7972973095820293
58,117,0.20251750089292814,0.7974824991070719
29,89,0.2022302232820021,0.7977697767179979
29,85,0.2021467679718896,0.7978532320281104
53,99,0.20190649927948917,0.7980935007205108
101,109,0.20105170834203817,0.7989482916579618
65,84,0.20049646141784483,0.7995035385821552
22,94,0.20033629376012058,0.7996637062398795
102,118,0.20023235537249917,0.7997676446275008
69,106,0.20006133456868294,0.7999386654313171
66,114,0.19914115816638842,0.8008588418336116
50,65,0.19912291071147123,0.8008770892885287
31,91,0.19889569832272644,0.8011043016772735
99,109,0.19886312712017834,0.8011368728798216
93,117,0.19845624202878756,0.8015437579712125
26,58,0.198301176160439,0.801698823839561
65,95,0.19820478923535995,0.80179521076464
32,105,0.198149839546501,0.801850160453499
18,69,0.19702971525469518,0.8029702847453049
21,106,0.19697472677771138,0.8030252732222887
21,80,0.19672891886168142,0.8032710811383186
21,45,0.1966591538991599,0.8033408461008401
43,84,0.1954373642911414,0.8045626357088587
59,89,0.19511354965689837,0.8048864503431017
41,46,0.19426302711745724,0.8057369728825428
13,59,0.19268630887425778,0.8073136911257422
48,74,0.19260542047811707,0.8073945795218829
24,81,0.19256269313926241,0.8074373068607376
32,53,0.19208347751504345,0.8079165224849565
37,103,0.19206537815513297,0.8079346218448671
37,99,0.19131038233763814,0.8086896176623619
29,84,0.1903990984163478,0.8096009015836522
70,85,0.19006911373277002,0.80993088626723
42,48,0.19001995604496452,0.8099800439550355
24,38,0.1895887891311201,0.8104112108688799
63,80,0.18944052194352892,0.8105594780564711
67,121,0.1886595952125761,0.8113404047874239
54,104,0.18837698651638932,0.8116230134836107
18,46,0.1881508258503392,0.8118491741496607
11,12,0.18756396080430104,0.812436039195699
22,65,0.1850898034267214,0.8149101965732786
14,93,0.18492851943885216,0.8150714805611479
16,22,0.18460258139436286,0.8153974186056372
19,35,0.18460041765646332,0.8153995823435367
102,117,0.18459757524129267,0.8154024247587073
46,110,0.18459705380227884,0.8154029461977211
36,53,0.18447021585515366,0.8155297841448463
45,49,0.18354408981896753,0.8164559101810325
36,111,0.18327225193409297,0.816727748065907
64,109,0.18285964703488994,0.81714035296511
116,126,0.18280530967822586,0.8171946903217742
55,67,0.18188223388557961,0.8181177661144203
16,99,0.1803148837307972,0.8196851162692028
59,123,0.17990664362739278,0.8200933563726072
103,115,0.1798356800412154,0.8201643199587846
101,115,0.17979015156569622,0.8202098484343038
85,104,0.17962410230981984,0.8203758976901802
22,84,0.17955020933749036,0.8204497906625097
32,109,0.17923199467164455,0.8207680053283555
18,43,0.1791025851194206,0.8208974148805794
84,95,0.17746535833552668,0.8225346416644733
16,66,0.17730502329809433,0.8226949767019056
59,64,0.1772018830928301,0.8227981169071699
24,97,0.17689886988620165,0.8231011301137984
26,97,0.17609599153510144,0.8239040084648985
12,59,0.17539718994674613,0.8246028100532539
20,86,0.1749922883662516,0.8250077116337484
63,65,0.17479473184608213,0.8252052681539179
31,120,0.1746866452023509,0.8253133547976491
42,106,0.17453740855008099,0.825462591449919
80,97,0.17313136258540776,0.8268686374145923
22,99,0.17295370535468949,0.8270462946453105
67,85,0.17291454864766925,0.8270854513523307
26,117,0.17180624309503337,0.8281937569049667
40,125,0.17070110492864157,0.8292988950713585
20,72,0.17065649283335368,0.8293435071666463
49,84,0.16899904929169932,0.8310009507083007
45,92,0.1680007515405102,0.8319992484594898
16,64,0.16743937173763895,0.832560628262361
13,74,0.16701029226334538,0.8329897077366546
26,118,0.16674301970072794,0.8332569802992721
109,118,0.16668512964145288,0.8333148703585471
16,26,0.16623383523910146,0.8337661647608985
69,108,0.1662181561857859,0.8337818438142142
70,116,0.1659943896589009,0.8340056103410991
32,36,0.16598605098583658,0.8340139490141634
14,125,0.16530202775875036,0.8346979722412496
123,125,0.1635084112410334,0.8364915887589666
35,43,0.16316972777515873,0.8368302722248413
31,94,0.16275986569086776,0.8372401343091322
79,116,0.16275007761154311,0.8372499223884569
31,46,0.16257072344172618,0.8374292765582738
29,117,0.1625227098723084,0.8374772901276916
58,103,0.16138973699942832,0.8386102630005716
63,115,0.15770724260356672,0.8422927573964333
106,120,0.15677659812024608,0.843223401879754
79,89,0.15651408016055343,0.8434859198394465
93,125,0.15635144820739993,0.8436485517926
26,56,0.15597225056874628,0.8440277494312537
24,36,0.15546788573473463,0.8445321142652653
32,103,0.1553570696984117,0.8446429303015883
62,69,0.15465218227818983,0.8453478177218101
43,62,0.15342032969609617,0.8465796703039038
20,41,0.15224558031775326,0.8477544196822467
43,53,0.14935989708985958,0.8506401029101405
91,125,0.14657762222717055,0.8534223777728295
89,120,0.14603531144377405,0.853964688556226
125,126,0.14267934355305661,0.8573206564469433
